Table 1
Plot_ID,Genotype,Bloc,Location,GPS1,GPS2,Year,protein,tgw,kph,plot_length,plot_width,moisture,plot_yld,ave_moist,yld_ton_ha,str_height,screenings,septoria1,heading1,lodging1,mildew1,hagberg,ripen1,node_brek1,vigour,sprout_fld,lodging2,fusarium1,emergence,mildew2,yelow_rst1,septoria2,shedding,fusar_lab,septoria3,heading2,fusarium2,sprout_lab,yellowblot,green_leaf,water_abso,plant_coun,takeall,mnivale,germin,flowerdate,fusar_fld,ripen2,node_brek2,yelow_rst2,flowering,growthstge,brown_rst1,bydv,sprout_fl2,,,,,
137,OTTAVIANO,3,Arezzo,"43,316,126","11,819,875",2017,,46.2,78.9,,,8.2,4.13,,4.32,75,,0,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
32,OTTAVIANO,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,53.9,84.6,,,12.8,5.66,,5.67,97,,0 ,,1,0,,,,,,,,,,2 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
86,OTTAVIANO,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,50.4,83.4,,,12.0,5.77,,5.84,83,,0 ,,1,0,,,,,,,,,,2 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
133,OTTAVIANO,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,56.5,85.6,,,12.8,6.61,,6.31,108,,0 ,,0,0,,,,,,,,,,0 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
16,OTTAVIANO,1,Libertinia (CT),"37,530,590","14,576,432",2017,,44.9,83.6,,,9.9,4.71,,4.93,82,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
62,OTTAVIANO,2,Libertinia (CT),"37,530,590","14,576,432",2017,,39.6,80.9,,,10.2,4.71,,4.77,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
133,OTTAVIANO,3,Libertinia (CT),"37,530,590","14,576,432",2017,,44.4,83.1,,,9.8,4.41,,4.67,70,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
42,OTTAVIANO,1,Foggia,"41,459,932","15,501,357",2017,,57.0,85.7,,,9.9,5.10,,5.18,85,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
63,OTTAVIANO,2,Foggia,"41,459,932","15,501,357",2017,,51.0,85.8,,,10.0,4.86,,4.93,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
141,OTTAVIANO,3,Foggia,"41,459,932","15,501,357",2017,,51.5,84.7,,,9.7,6.06,,6.17,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
13,OTTAVIANO,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,40.9,73.5,,,10.6,5.13,,5.49,95,,4,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
72,OTTAVIANO,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,50.0,76.0,,,12.3,5.89,,5.99,98,,5,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
106,OTTAVIANO,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,44.2,73.2,,,11.1,5.90,,6.18,100,,5,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
24,OTTAVIANO,1,Foggia,"41,459,932","15,501,357",2016,,47.1,80.9,,,11.2,7.00,,7.00,90,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
76,OTTAVIANO,2,Foggia,"41,459,932","15,501,357",2016,,46.9,79.2,,,11.5,6.80,,6.78,85,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
124,OTTAVIANO,3,Foggia,"41,459,932","15,501,357",2016,,43.6,79.0,,,11.3,7.14,,7.14,95,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
8,OTTAVIANO,1,Battipaglia (SA),"40,577,094","14,983,657",2016,,48.4,79.3,,,13.9,7.30,,6.88,116,,0,,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
85,OTTAVIANO,2,Battipaglia (SA),"40,577,094","14,983,657",2016,,45.8,78.4,,,12.1,5.89,,6.27,109,,0,,2,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
129,OTTAVIANO,3,Battipaglia (SA),"40,577,094","14,983,657",2016,,41.3,76.6,,,12.6,5.92,,6.26,109,,0,,5,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
28,OTTAVIANO,1,Libertinia (CT),"37,530,590","14,576,432",2016,,45.0,83.1,,,8.8,5.19,,5.47,86,,0,,0,0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
71,OTTAVIANO,2,Libertinia (CT),"37,530,590","14,576,432",2016,,50.2,84.1,,,8.7,4.71,,5.11,83,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
104,OTTAVIANO,3,Libertinia (CT),"37,530,590","14,576,432",2016,,45.9,80.0,,,9.5,4.07,,4.26,85,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
38,OTTAVIANO,1,Raven,"44,465,995","12,207,348",2016,,58.5,81.5,,,14.5,7.04,,6.78,107,,3 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
72,OTTAVIANO,2,Raven,"44,465,995","12,207,348",2016,,62.3,80.5,,,14.9,6.20,,5.95,106,,3 ,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
134,OTTAVIANO,3,Raven,"44,465,995","12,207,348",2016,,57.6,79.1,,,14.8,7.98,,7.66,110,,2 ,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
38,OTTAVIANO,1,Arezzo,"43,316,126","11,819,875",2016,,53.8,70.6,,,10.4,5.06,,5.17,100,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
56,OTTAVIANO,2,Arezzo,"43,316,126","11,819,875",2016,,54.7,74.9,,,9.6,5.63,,5.80,105,,0,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
129,OTTAVIANO,3,Arezzo,"43,316,126","11,819,875",2016,,54.3,77.0,,,10.1,6.18,,6.34,103,,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
35,OTTAVIANO,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,79.1,,,10.9,8.80,,8.84,96,,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
89,OTTAVIANO,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,78.1,,,9.2,7.01,,7.13,91,,6,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
158,OTTAVIANO,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,78.6,,,9.1,7.39,,7.77,93,,6,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
7,BRIGANTE,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,43.6,88.0,,,9.1,6.73,,6.47,78,,2 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
60,BRIGANTE,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,45.1,88.3,,,9.2,7.13,,6.66,80,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
144,BRIGANTE,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,47.5,88.4,,,8.9,6.75,,6.19,74,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
18,BRIGANTE,1,Arezzo,"43,316,126","11,819,875",2017,,48.7,83.9,,,8.2,3.68,,3.85,67,,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
103,BRIGANTE,2,Arezzo,"43,316,126","11,819,875",2017,,44.0,84.1,,,8.3,3.71,,3.88,67,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
131,BRIGANTE,3,Arezzo,"43,316,126","11,819,875",2017,,41.1,82.3,,,8.2,3.74,,3.92,61,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
26,BRIGANTE,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,37.5,81.4,,,11.7,6.64,,6.42,86,,0 ,,0,0,,,,,,,,,,2 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
105,BRIGANTE,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,37.5,84.1,,,13.4,6.84,,6.48,99,,0 ,,0,0,,,,,,,,,,3 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
159,BRIGANTE,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,41.2,84.3,,,12.7,6.93,,6.62,96,,0 ,,0,0,,,,,,,,,,1 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
29,BRIGANTE,1,Libertinia (CT),"37,530,590","14,576,432",2017,,31.2,86.7,,,9.0,4.96,,5.76,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
100,BRIGANTE,2,Libertinia (CT),"37,530,590","14,576,432",2017,,32.5,85.7,,,9.8,4.38,,4.63,78,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
155,BRIGANTE,3,Libertinia (CT),"37,530,590","14,576,432",2017,,31.8,85.3,,,9.4,5.79,,6.41,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
8,BRIGANTE,1,Foggia,"41,459,932","15,501,357",2017,,36.4,83.3,,,9.5,6.48,,6.61,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
60,BRIGANTE,2,Foggia,"41,459,932","15,501,357",2017,,38.9,85.9,,,9.9,5.42,,5.50,70,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
113,BRIGANTE,3,Foggia,"41,459,932","15,501,357",2017,,39.5,86.1,,,9.9,5.74,,5.83,70,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
3,BRIGANTE,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,33.0,72.0,,,11.9,4.21,,4.25,84,,5,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
82,BRIGANTE,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,31.8,71.0,,,11.4,4.86,,5.16,85,,7,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
120,BRIGANTE,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,34.4,73.0,,,12.3,4.76,,4.99,91,,7,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
10,BRIGANTE,1,Foggia,"41,459,932","15,501,357",2016,,32.9,78.9,,,10.9,7.48,,7.51,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
89,BRIGANTE,2,Foggia,"41,459,932","15,501,357",2016,,38.5,76.3,,,10.8,6.90,,6.94,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
129,BRIGANTE,3,Foggia,"41,459,932","15,501,357",2016,,38.0,76.2,,,11.2,7.30,,7.30,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2,BRIGANTE,1,Battipaglia (SA),"40,577,094","14,983,657",2016,,35.2,74.5,,,11.2,2.05,,2.62,96,,0,,5,7,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
86,BRIGANTE,2,Battipaglia (SA),"40,577,094","14,983,657",2016,,29.8,69.6,,,11.4,2.18,,2.61,96,,0,,5,7,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
100,BRIGANTE,3,Battipaglia (SA),"40,577,094","14,983,657",2016,,31.2,73.7,,,11.4,2.94,,3.33,96,,0,,3,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
5,BRIGANTE,1,Libertinia (CT),"37,530,590","14,576,432",2016,,33.6,83.4,,,8.7,5.06,,5.91,89,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
82,BRIGANTE,2,Libertinia (CT),"37,530,590","14,576,432",2016,,38.0,84.2,,,8.9,3.72,,4.21,83,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
98,BRIGANTE,3,Libertinia (CT),"37,530,590","14,576,432",2016,,28.7,81.5,,,9.2,3.99,,4.19,83,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
43,BRIGANTE,1,Raven,"44,465,995","12,207,348",2016,,35.3,77.3,,,15.2,7.02,,6.71,99,,3 ,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
91,BRIGANTE,2,Raven,"44,465,995","12,207,348",2016,,41.4,80.7,,,15.0,7.19,,6.89,96,,3 ,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
132,BRIGANTE,3,Raven,"44,465,995","12,207,348",2016,,45.3,81.2,,,16.3,6.96,,6.56,95,,3 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
34,BRIGANTE,1,Arezzo,"43,316,126","11,819,875",2016,,45.9,81.0,,,9.9,5.34,,5.49,98,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
54,BRIGANTE,2,Arezzo,"43,316,126","11,819,875",2016,,46.1,80.5,,,10.3,6.57,,6.72,89,,0,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
101,BRIGANTE,3,Arezzo,"43,316,126","11,819,875",2016,,43.3,79.4,,,9.9,5.79,,5.95,91,,1,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
40,BRIGANTE,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,78.4,,,9.8,6.86,,7.02,89,,6,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
99,BRIGANTE,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,80.2,,,9.3,6.40,,6.91,87,,5,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
141,BRIGANTE,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,79.9,,,9.3,6.23,,6.75,88,,6,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
49,DIOGENE,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,52.8,87.0,,,10.2,7.25,,6.95,87,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
80,DIOGENE,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,51.6,87.4,,,10.0,5.79,,5.45,85,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
118,DIOGENE,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,52.2,87.6,,,9.5,7.85,,7.36,91,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
1,DIOGENE,1,Arezzo,"43,316,126","11,819,875",2017,,44.6,81.4,,,8.7,2.50,,2.60,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
82,DIOGENE,2,Arezzo,"43,316,126","11,819,875",2017,,44.3,82.3,,,8.4,3.38,,3.53,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
132,DIOGENE,3,Arezzo,"43,316,126","11,819,875",2017,,44.9,82.2,,,8.6,4.10,,4.27,72,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
39,DIOGENE,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,50.4,86.1,,,12.3,5.07,,5.68,87,,0 ,,4,0,,,,,,,,,,4 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
91,DIOGENE,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,43.7,84.1,,,12.3,5.28,,5.91,87,,0 ,,4,0,,,,,,,,,,4 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
157,DIOGENE,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,45.8,87.0,,,14.2,7.02,,6.59,88,,0 ,,1,0,,,,,,,,,,2 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
38,DIOGENE,1,Libertinia (CT),"37,530,590","14,576,432",2017,,36.9,85.5,,,9.8,3.78,,4.00,79,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
102,DIOGENE,2,Libertinia (CT),"37,530,590","14,576,432",2017,,33.7,82.0,,,9.8,4.20,,4.44,81,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
143,DIOGENE,3,Libertinia (CT),"37,530,590","14,576,432",2017,,34.2,84.6,,,10.1,3.90,,3.99,77,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
38,DIOGENE,1,Foggia,"41,459,932","15,501,357",2017,,43.3,86.1,,,9.9,5.90,,5.99,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
82,DIOGENE,2,Foggia,"41,459,932","15,501,357",2017,,41.6,86.1,,,10.1,5.34,,5.41,70,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
149,DIOGENE,3,Foggia,"41,459,932","15,501,357",2017,,45.5,85.8,,,10.1,5.00,,5.07,70,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
37,DIOGENE,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,37.5,78.3,,,11.0,5.04,,5.45,94,,5,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
85,DIOGENE,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,39.6,80.1,,,10.4,5.46,,5.95,97,,4,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
134,DIOGENE,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,40.3,78.0,,,11.7,5.37,,5.59,93,,4,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
13,DIOGENE,1,Foggia,"41,459,932","15,501,357",2016,,39.2,79.1,,,11.0,6.20,,6.22,85,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
68,DIOGENE,2,Foggia,"41,459,932","15,501,357",2016,,42.4,82.6,,,11.6,6.60,,6.57,90,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
97,DIOGENE,3,Foggia,"41,459,932","15,501,357",2016,,39.1,81.4,,,11.8,5.80,,5.76,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
44,DIOGENE,1,Battipaglia (SA),"40,577,094","14,983,657",2016,,40.6,79.8,,,12.2,5.20,,5.25,99,,0,,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
52,DIOGENE,2,Battipaglia (SA),"40,577,094","14,983,657",2016,,39.7,78.4,,,12.4,5.03,,5.33,102,,0,,3,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
127,DIOGENE,3,Battipaglia (SA),"40,577,094","14,983,657",2016,,40.7,79.6,,,12.1,5.46,,5.52,100,,0,,1,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
25,DIOGENE,1,Libertinia (CT),"37,530,590","14,576,432",2016,,39.2,84.7,,,9.0,4.88,,5.21,84,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
67,DIOGENE,2,Libertinia (CT),"37,530,590","14,576,432",2016,,38.5,85.3,,,9.0,4.29,,4.52,78,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
93,DIOGENE,3,Libertinia (CT),"37,530,590","14,576,432",2016,,42.0,83.9,,,9.2,3.56,,3.79,78,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
16,DIOGENE,1,Raven,"44,465,995","12,207,348",2016,,38.5,79.9,,,15.3,5.96,,5.69,98,,3 ,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
89,DIOGENE,2,Raven,"44,465,995","12,207,348",2016,,47.6,82.8,,,15.5,7.48,,7.12,102,,2 ,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
107,DIOGENE,3,Raven,"44,465,995","12,207,348",2016,,40.8,82.7,,,15.8,7.10,,6.74,106,,3 ,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
18,DIOGENE,1,Arezzo,"43,316,126","11,819,875",2016,,50.4,78.4,,,10.0,5.56,,5.71,100,,0,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
81,DIOGENE,2,Arezzo,"43,316,126","11,819,875",2016,,49.5,81.4,,,10.4,5.35,,5.47,100,,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
123,DIOGENE,3,Arezzo,"43,316,126","11,819,875",2016,,50.9,79.5,,,10.3,5.79,,5.92,101,,1,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
52,DIOGENE,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,81.1,,,9.9,7.18,,7.44,95,,4,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
100,DIOGENE,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,79.0,,,9.5,5.88,,6.29,97,,7,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
140,DIOGENE,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,78.6,,,9.6,5.79,,6.19,90,,5,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
35,IRIDE,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,50.3,87.2,,,9.9,6.93,,6.43,77,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
74,IRIDE,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,51.3,87.3,,,8.8,7.07,,6.57,76,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
149,IRIDE,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,46.6,86.9,,,9.4,7.49,,6.91,76,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
14,IRIDE,1,Arezzo,"43,316,126","11,819,875",2017,,48.2,82.1,,,8.5,4.11,,4.29,65,,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
62,IRIDE,2,Arezzo,"43,316,126","11,819,875",2017,,51.1,81.9,,,8.4,4.31,,4.50,62,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
127,IRIDE,3,Arezzo,"43,316,126","11,819,875",2017,,50.0,82.2,,,8.3,4.23,,4.42,66,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
18,IRIDE,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,56.2,83.6,,,14.0,4.99,,5.19,88,,0 ,,2,0,,,,,,,,,,2 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
102,IRIDE,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,52.4,84.7,,,13.6,5.34,,5.05,90,,0 ,,0,0,,,,,,,,,,2 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
125,IRIDE,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,52.8,84.6,,,13.8,4.21,,4.91,89,,0 ,,4,0,,,,,,,,,,2 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
44,IRIDE,1,Libertinia (CT),"37,530,590","14,576,432",2017,,32.5,83.3,,,9.7,5.22,,5.59,78,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
89,IRIDE,2,Libertinia (CT),"37,530,590","14,576,432",2017,,35.5,84.9,,,9.9,4.78,,5.00,79,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
140,IRIDE,3,Libertinia (CT),"37,530,590","14,576,432",2017,,34.5,83.2,,,10.2,5.25,,5.31,74,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
14,IRIDE,1,Foggia,"41,459,932","15,501,357",2017,,37.1,83.0,,,9.7,6.58,,6.70,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
102,IRIDE,2,Foggia,"41,459,932","15,501,357",2017,,43.5,84.2,,,10.1,6.72,,6.81,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
109,IRIDE,3,Foggia,"41,459,932","15,501,357",2017,,45.9,85.2,,,10.2,6.26,,6.33,70,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
11,IRIDE,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,37.7,73.1,,,12.0,4.82,,4.85,82,,7,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
73,IRIDE,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,37.7,74.4,,,12.3,4.70,,4.94,88,,8,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
125,IRIDE,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,41.3,76.1,,,11.8,5.33,,5.63,85,,7,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
3,IRIDE,1,Foggia,"41,459,932","15,501,357",2016,,40.8,80.6,,,11.2,7.48,,7.49,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
